Record Length,2500,Points,-1.2500001E-3,-1.5999999,
Sample Interval,1.000000E-6,s,-1.2490001E-3,-1.5999999,
Trigger Point,1.2500002E3,Samples,-1.2480001E-3,-1.5999999,
,,,-1.2470001E-3,-1.6799999,
,,,-1.2460001E-3,-1.6799999,
,,,-1.2450001E-3,-1.6799999,
Source,CH2,,-1.2440000E-3,-1.7600000,
Vertical Units,Volts,,-1.2430000E-3,-1.8399999,
Vertical Scale,2.0478125,,-1.2420001E-3,-1.8399999,
Vertical Offset,0,,-1.2410001E-3,-1.8399999,
Horizontal Units,s,,-1.2400001E-3,-1.9200000,
Horizontal Scale,249.99999937E-6,,-1.2390001E-3,-1.9200000,
Pt Fmt,Y,,-1.2380001E-3,-1.9200000,
Yzero,78.132153212E-3,,-1.2370001E-3,-2.0000000,
Probe Atten,1.000000,,-1.2360001E-3,-2.0000000,
,,,-1.2350001E-3,-2.0000000,
Note,TDS 2022B - 16:42:00   09.01.2019,,-1.2340001E-3,-2.0799999,
,,,-1.2330001E-3,-2.0000000,
,,,-1.2320001E-3,-2.0799999,
,,,-1.2310001E-3,-2.1599998,
,,,-1.2300001E-3,-2.2400000,
,,,-1.2290000E-3,-2.2400000,
,,,-1.2280000E-3,-2.2400000,
,,,-1.2270001E-3,-2.2400000,
,,,-1.2260001E-3,-2.3199999,
,,,-1.2250001E-3,-2.2400000,
,,,-1.2240001E-3,-2.3999999,
,,,-1.2230001E-3,-2.3199999,
,,,-1.2220001E-3,-2.3199999,
,,,-1.2210001E-3,-2.3999999,
,,,-1.2200001E-3,-2.4800000,
,,,-1.2190001E-3,-2.4800000,
,,,-1.2180001E-3,-2.4800000,
,,,-1.2170001E-3,-2.4800000,
,,,-1.2160001E-3,-2.4800000,
,,,-1.2150001E-3,-2.4800000,
,,,-1.2140000E-3,-2.4800000,
,,,-1.2130000E-3,-2.5599999,
,,,-1.2120000E-3,-2.5599999,
,,,-1.2110001E-3,-2.5599999,
,,,-1.2100001E-3,-2.5599999,
,,,-1.2090001E-3,-2.5599999,
,,,-1.2080001E-3,-2.6399999,
,,,-1.2070001E-3,-2.6399999,
,,,-1.2060001E-3,-2.6399999,
,,,-1.2050001E-3,-2.6399999,
,,,-1.2040001E-3,-2.6399999,
,,,-1.2030001E-3,-2.72000003,
,,,-1.2020001E-3,-2.6399999,
,,,-1.2010001E-3,-2.6399999,
,,,-1.2000001E-3,-2.6399999,
,,,-1.1990000E-3,-2.72000003,
,,,-1.1980000E-3,-2.6399999,
,,,-1.1970000E-3,-2.72000003,
,,,-1.1960001E-3,-2.72000003,
,,,-1.1950001E-3,-2.6399999,
,,,-1.1940001E-3,-2.72000003,
,,,-1.1930001E-3,-2.72000003,
,,,-1.1920001E-3,-2.6399999,
,,,-1.1910001E-3,-2.72000003,
,,,-1.1900001E-3,-2.72000003,
,,,-1.1890001E-3,-2.6399999,
,,,-1.1880001E-3,-2.6399999,
,,,-1.1870001E-3,-2.72000003,
,,,-1.1860001E-3,-2.72000003,
,,,-1.1850001E-3,-2.6399999,
,,,-1.1840001E-3,-2.6399999,
,,,-1.1830000E-3,-2.6399999,
,,,-1.1820000E-3,-2.6399999,
,,,-1.1810001E-3,-2.6399999,
,,,-1.1800001E-3,-2.5599999,
,,,-1.1790001E-3,-2.5599999,
,,,-1.1780001E-3,-2.6399999,
,,,-1.1770001E-3,-2.5599999,
,,,-1.1760001E-3,-2.5599999,
,,,-1.1750001E-3,-2.5599999,
,,,-1.1740001E-3,-2.5599999,
,,,-1.1730001E-3,-2.5599999,
,,,-1.1720001E-3,-2.5599999,
,,,-1.1710001E-3,-2.4800000,
,,,-1.1700001E-3,-2.4800000,
,,,-1.1690001E-3,-2.4800000,
,,,-1.1680000E-3,-2.4800000,
,,,-1.1670000E-3,-2.4800000,
,,,-1.1660000E-3,-2.3999999,
,,,-1.1650001E-3,-2.3999999,
,,,-1.1640001E-3,-2.3199999,
,,,-1.1630001E-3,-2.3199999,
,,,-1.1620001E-3,-2.2400000,
,,,-1.1610001E-3,-2.3199999,
,,,-1.1600001E-3,-2.3199999,
,,,-1.1590001E-3,-2.2400000,
,,,-1.1580001E-3,-2.2400000,
,,,-1.1570001E-3,-2.2400000,
,,,-1.1560001E-3,-2.1599998,
,,,-1.1550001E-3,-2.0799999,
,,,-1.1540001E-3,-2.0799999,
,,,-1.1530000E-3,-2.0000000,
,,,-1.1520000E-3,-2.0000000,
,,,-1.1510000E-3,-2.0000000,
,,,-1.1500001E-3,-1.9200000,
,,,-1.1490001E-3,-1.9200000,
,,,-1.1480001E-3,-1.9200000,
,,,-1.1470001E-3,-1.8399999,
,,,-1.1460001E-3,-1.8399999,
,,,-1.1450001E-3,-1.7600000,
,,,-1.1440001E-3,-1.7600000,
,,,-1.1430001E-3,-1.8399999,
,,,-1.1420001E-3,-1.6799999,
,,,-1.1410001E-3,-1.6799999,
,,,-1.1400001E-3,-1.6799999,
,,,-1.1390001E-3,-1.5999999,
,,,-1.1380001E-3,-1.5200000,
,,,-1.1370000E-3,-1.5999999,
,,,-1.1360000E-3,-1.5200000,
,,,-1.1350001E-3,-1.4399999,
,,,-1.1340001E-3,-1.3600000,
,,,-1.1330001E-3,-1.3600000,
,,,-1.1320001E-3,-1.2800000,
,,,-1.1310001E-3,-1.2800000,
,,,-1.1300001E-3,-1.1999999,
,,,-1.1290001E-3,-1.2800000,
,,,-1.1280001E-3,-1.1999999,
,,,-1.1270001E-3,-1.1200000,
,,,-1.1260001E-3,-1.0400000,
,,,-1.1250001E-3,-1.0400000,
,,,-1.1240001E-3,-959.999978542E-3,
,,,-1.1230001E-3,-959.999978542E-3,
,,,-1.1220000E-3,-959.999978542E-3,
,,,-1.1210000E-3,-879.999995232E-3,
,,,-1.1200001E-3,-799.999952316E-3,
,,,-1.1190001E-3,-799.999952316E-3,
,,,-1.1180001E-3,-719.999969006E-3,
,,,-1.1170001E-3,-719.999969006E-3,
,,,-1.1160001E-3,-639.999985695E-3,
,,,-1.1150001E-3,-639.999985695E-3,
,,,-1.1140001E-3,-560.000002384E-3,
,,,-1.1130001E-3,-479.999989271E-3,
,,,-1.1120001E-3,-399.99997616E-3,
,,,-1.1110001E-3,-319.99999285E-3,
,,,-1.1100001E-3,-319.99999285E-3,
,,,-1.1090001E-3,-319.99999285E-3,
,,,-1.1080001E-3,-239.99999464E-3,
,,,-1.1070000E-3,-239.99999464E-3,
,,,-1.1060000E-3,-159.99999642E-3,
,,,-1.1050000E-3,-79.999998212E-3,
,,,-1.1040001E-3,-79.999998212E-3,
,,,-1.1030001E-3,-79.999998212E-3,
,,,-1.1020001E-3,0.0,
,,,-1.1010001E-3,79.999998212E-3,
,,,-1.1000001E-3,159.99999642E-3,
,,,-1.0990001E-3,159.99999642E-3,
,,,-1.0980001E-3,239.99999464E-3,
,,,-1.0970001E-3,239.99999464E-3,
,,,-1.0960001E-3,319.99999285E-3,
,,,-1.0950001E-3,319.99999285E-3,
,,,-1.0940001E-3,399.99997616E-3,
,,,-1.0930001E-3,399.99997616E-3,
,,,-1.0920000E-3,560.000002384E-3,
,,,-1.0910000E-3,479.999989271E-3,
,,,-1.0900000E-3,560.000002384E-3,
,,,-1.0890001E-3,639.999985695E-3,
,,,-1.0880001E-3,719.999969006E-3,
,,,-1.0870001E-3,639.999985695E-3,
,,,-1.0860001E-3,719.999969006E-3,
,,,-1.0850001E-3,799.999952316E-3,
,,,-1.0840001E-3,879.999995232E-3,
,,,-1.0830001E-3,879.999995232E-3,
,,,-1.0820001E-3,879.999995232E-3,
,,,-1.0810001E-3,959.999978542E-3,
,,,-1.0800001E-3,1.0400000,
,,,-1.0790001E-3,1.0400000,
,,,-1.0780001E-3,1.0400000,
,,,-1.0770001E-3,1.1200000,
,,,-1.0760000E-3,1.1999999,
,,,-1.0750000E-3,1.2800000,
,,,-1.0740001E-3,1.2800000,
,,,-1.0730001E-3,1.2800000,
,,,-1.0720001E-3,1.3600000,
,,,-1.0710001E-3,1.3600000,
,,,-1.0700001E-3,1.4399999,
,,,-1.0690001E-3,1.4399999,
,,,-1.0680001E-3,1.5200000,
,,,-1.0670001E-3,1.5999999,
,,,-1.0660001E-3,1.5999999,
,,,-1.0650001E-3,1.5999999,
,,,-1.0640001E-3,1.6799999,
,,,-1.0630001E-3,1.6799999,
,,,-1.0620001E-3,1.7600000,
,,,-1.0610000E-3,1.7600000,
,,,-1.0600000E-3,1.8399999,
,,,-1.0590000E-3,1.8399999,
,,,-1.0580001E-3,1.8399999,
,,,-1.0570001E-3,1.8399999,
,,,-1.0560001E-3,1.9200000,
,,,-1.0550001E-3,2.0000000,
,,,-1.0540001E-3,1.9200000,
,,,-1.0530001E-3,2.0000000,
,,,-1.0520001E-3,2.0000000,
,,,-1.0510001E-3,2.0799999,
,,,-1.0500001E-3,2.0799999,
,,,-1.0490001E-3,2.1599998,
,,,-1.0480001E-3,2.1599998,
,,,-1.0470001E-3,2.1599998,
,,,-1.0460000E-3,2.1599998,
,,,-1.0450000E-3,2.2400000,
